,open,high,low,close,vwap,volume,count
1523059200,24.0,25.036,24.0,24.991,24.785,1031.96178173,169.0
1523145600,24.991,25.249,24.35,25.09,24.863,149.35609235,48.0
1523232000,25.09,25.992,23.617,24.16,25.113,482.29308186,108.0
1523318400,24.16,25.964,23.704,24.86,24.493,590.72075397,102.0
1523404800,24.86,25.95,24.7,25.534,25.108,296.62845041,94.0
1523491200,25.534,33.0,24.73,28.959,27.565,2989.84283103,326.0
1523577600,28.959,31.962,26.26,29.274,29.405,3289.27384217,423.0
1523664000,29.274,30.977,29.0,29.0,29.648,1589.92420018,127.0
1523750400,29.0,31.438,28.074,31.432,29.897,842.35271382,181.0
1523836800,31.432,31.432,26.0,28.995,28.505,2223.99113002,254.0
1523923200,28.995,31.28,28.639,28.771,29.417,1777.36686315,217.0
1524009600,28.771,35.8,28.771,32.85,32.044,4729.67498787,428.0
1524096000,32.85,45.508,32.85,38.014,38.455,12215.66489495,1608.0
1524182400,38.014,40.923,35.993,40.002,38.662,4751.92287001,742.0
1524268800,39.853,41.325,36.641,38.28,39.489,2821.89073182,331.0
1524355200,38.28,45.0,38.28,40.004,40.6,1831.23039807,326.0
1524441600,40.004,46.02,39.703,42.102,41.035,3548.8873185,390.0
1524528000,42.102,63.0,42.102,45.28,45.991,6629.53422224,834.0
1524614400,45.28,45.28,35.2,40.11,39.852,10609.18100826,1073.0
1524700800,40.201,43.839,39.01,43.198,41.218,2877.35527839,395.0
1524787200,43.198,43.409,40.0,40.0,42.186,2124.2671849,421.0
1524873600,40.0,41.98,40.0,41.691,41.247,1827.98490211,172.0
1524960000,41.691,42.158,39.254,40.209,40.201,2405.8000454,300.0
1525046400,40.209,40.893,39.0,40.039,39.609,2590.00717557,318.0
1525132800,40.039,40.039,37.335,38.345,38.508,2033.13300245,311.0
1525219200,38.345,39.719,20.0,38.865,34.989,5383.60447929,379.0
1525305600,38.865,47.656,38.865,44.039,44.473,9385.83593212,906.0
1525392000,44.039,45.475,41.875,42.75,43.25,3009.48192333,413.0
1525478400,42.75,44.987,42.58,43.484,43.752,1899.36645382,219.0
1525564800,43.484,44.142,41.0,42.292,42.041,1768.67812828,260.0
1525651200,42.292,42.31,41.064,41.442,41.437,5154.67127515,420.0
1525737600,41.442,47.994,41.175,44.852,44.441,4691.48150992,613.0
1525824000,44.852,56.0,43.616,49.965,50.94,13291.81327436,1261.0
1525910400,49.965,50.995,43.977,44.017,47.51,5705.15147292,591.0
1525996800,44.017,95.0,43.229,55.002,62.135,29903.98132847,3672.0
1526083200,55.002,56.534,46.028,50.181,50.721,5802.92204768,859.0
1526169600,50.181,53.045,49.302,51.505,51.576,2952.1406114,321.0
1526256000,51.504,59.929,48.49,53.38,53.961,4769.60530174,880.0
1526342400,53.38,64.0,52.5,52.893,56.613,6365.92953476,995.0
1526428800,52.893,53.382,47.262,49.956,49.719,6911.34009201,613.0
1526515200,49.956,62.1,49.407,55.55,57.699,13847.49569327,1548.0
1526601600,55.55,57.99,52.0,55.0,53.386,3247.7760684,567.0
1526688000,55.0,55.72,52.694,53.004,54.072,1906.52248851,149.0
1526774400,53.604,54.4,53.0,53.815,53.667,1735.61560101,233.0
1526860800,53.815,54.11,50.069,50.77,51.394,1037.63202422,163.0
1526947200,50.77,51.601,45.001,45.299,48.66,2009.33176791,439.0
1527033600,45.243,45.999,39.37,41.862,42.467,8155.10446737,725.0
1527120000,41.862,43.511,37.735,42.223,40.996,1518.99715349,314.0
1527206400,42.223,59.6,39.036,39.036,42.521,1782.84731375,313.0
