,open,high,low,close,vwap,volume,count
1572912000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572998400,0.0,1.46,0.0,1.03,1.099936,43991.57088979,293.0
1573084800,1.03,1.15,0.962369,1.026414,1.022595,31672.33556656,244.0
1573171200,1.026414,1.079,0.939558,0.973232,0.98619,19555.91972119,155.0
1573257600,0.973232,0.993447,0.950406,0.9733,0.97787,9780.77888006,96.0
1573344000,0.9733,1.08,0.9733,1.039346,1.037635,11866.75233571,109.0
1573430400,1.039346,1.076069,1.020936,1.022955,1.0296,21461.61125469,167.0
